learner_id,quizzes_attempted,avg_quiz_score,total_interactions,total_days_active,cluster
597689,8,81.5,305.0,0.0,0
597715,12,74.91666666666667,6181.0,0.0,0
597726,2,12.5,209.0,0.0,0
597730,9,72.77777777777777,460.0,0.0,0
597732,4,85.0,1756.0,0.0,0
597737,12,66.66666666666667,1494.0,0.0,0
597740,12,77.33333333333333,2543.0,0.0,0
597742,11,75.18181818181819,578.0,0.0,0
597744,3,32.333333333333336,175.0,320.0,0
597747,12,51.91666666666666,3063.0,0.0,0
597755,16,87.8125,1643.0,0.0,0
597761,2,47.0,842.0,190.0,0
597770,7,51.0,1219.0,0.0,1
597779,5,65.4,82.0,305.0,2
597786,7,69.0,1843.0,0.0,1
597787,12,88.75,15559.0,0.0,0
597790,11,87.0,1709.0,0.0,0
597791,12,69.66666666666667,1989.0,0.0,0
597797,12,72.66666666666667,2549.0,0.0,0
597814,1,50.0,122.0,144.0,0
597817,1,66.0,316.0,0.0,0
597819,10,90.2,2842.0,0.0,0
597839,4,14.0,553.0,175.0,0
597853,2,86.5,185.0,230.0,0
597866,7,68.14285714285714,338.0,0.0,1
597871,7,83.0,837.0,0.0,1
597878,11,82.36363636363636,962.0,0.0,0
597882,10,77.9,2042.0,0.0,0
597886,11,85.45454545454545,1964.0,0.0,0
597894,11,84.27272727272727,2851.0,0.0,0
597906,12,71.25,2815.0,0.0,0
597909,4,51.75,1357.0,0.0,0
597912,12,70.5,2788.0,0.0,0
597926,9,98.11111111111111,692.0,0.0,0
597936,9,74.22222222222223,473.0,0.0,0
597937,12,56.5,4625.0,0.0,0
597938,6,91.16666666666669,2655.0,0.0,0
597941,9,82.22222222222223,432.0,0.0,0
597948,4,89.75,2905.0,70.0,0
597968,7,79.0,723.0,0.0,1
597971,9,85.55555555555556,228.0,0.0,0
598000,10,85.8,612.0,0.0,0
598001,5,66.0,842.0,0.0,2
598017,7,74.57142857142857,481.0,0.0,1
598028,6,70.33333333333333,2276.0,197.0,0
598032,3,72.33333333333333,562.0,0.0,0
598035,5,69.2,116.0,0.0,2
598052,7,80.42857142857143,1419.0,0.0,1
598064,7,65.14285714285714,3032.0,0.0,1
598074,5,84.6,2473.0,177.0,2
598077,12,71.58333333333333,1601.0,0.0,0
598089,1,32.0,315.0,182.0,0
598102,15,66.06666666666666,9615.0,0.0,0
598103,7,65.85714285714286,760.0,0.0,1
598107,9,82.33333333333333,1108.0,0.0,0
598113,19,61.05263157894737,3854.0,0.0,0
598123,2,67.0,160.0,211.0,0
598127,3,41.66666666666666,374.0,0.0,0
598139,9,78.33333333333333,803.0,0.0,0
598141,7,79.0,2296.0,0.0,1
598176,9,63.66666666666666,246.0,0.0,0
598178,9,82.11111111111111,789.0,0.0,0
598179,5,52.8,945.0,0.0,2
598201,5,59.6,414.0,0.0,2
598202,1,65.0,116.0,0.0,0
598213,12,61.333333333333336,7977.0,0.0,0
598215,12,65.83333333333333,3765.0,0.0,0
598226,3,41.66666666666666,70.0,0.0,0
598230,11,79.45454545454545,1400.0,0.0,0
598235,2,57.0,343.0,0.0,0
598243,11,88.81818181818181,1397.0,0.0,0
598246,7,84.28571428571429,2739.0,0.0,1
598250,5,85.4,152.0,135.0,2
598252,10,78.5,207.0,0.0,0
598253,9,67.0,92.0,0.0,0
598260,9,56.11111111111112,233.0,268.0,0
598279,12,81.58333333333333,4679.0,0.0,0
598282,5,78.0,1661.0,0.0,2
598285,12,80.33333333333333,2694.0,0.0,0
598294,12,86.41666666666667,2691.0,0.0,0
598299,21,79.57142857142857,7044.0,0.0,0
598300,1,82.0,538.0,0.0,0
598303,5,52.2,289.0,0.0,2
598306,12,67.83333333333333,921.0,0.0,0
598308,13,68.92307692307692,4009.0,109.0,0
598313,6,70.16666666666667,715.0,184.0,0
598321,13,83.84615384615384,3531.0,0.0,0
598323,1,51.0,194.0,97.0,0
598327,7,83.57142857142857,497.0,0.0,1
598351,9,67.44444444444444,389.0,0.0,0
598353,3,68.0,584.0,38.0,0
598376,12,89.75,5384.0,0.0,0
598385,12,59.75,1884.0,0.0,0
598415,10,81.1,273.0,239.0,0
598420,9,86.55555555555556,360.0,0.0,0
598421,9,77.77777777777777,891.0,0.0,0
598451,2,82.5,97.0,103.0,0
598462,11,81.18181818181819,764.0,0.0,0
598478,3,80.0,2090.0,141.0,0
598480,2,54.0,363.0,0.0,0
598493,1,10.0,161.0,111.0,0
598495,2,74.0,780.0,0.0,0
598496,1,60.0,75.0,0.0,0
598498,5,84.4,1324.0,170.0,2
598501,12,80.75,1401.0,0.0,0
598503,1,65.0,896.0,111.0,0
598516,7,76.28571428571429,3373.0,0.0,1
598536,12,43.5,1142.0,257.0,0
598538,1,60.0,68.0,0.0,0
598540,12,84.66666666666667,6030.0,0.0,0
598543,12,80.41666666666667,2540.0,0.0,0
598546,1,45.0,5.0,0.0,0
598555,12,76.75,2487.0,0.0,0
598559,12,89.33333333333333,4509.0,0.0,0
598562,1,30.0,9.0,0.0,0
598564,3,58.333333333333336,71.0,0.0,0
598571,12,95.33333333333331,4539.0,0.0,0
598573,1,70.0,761.0,179.0,0
598581,5,45.8,714.0,0.0,2
598614,10,72.4,101.0,0.0,0
598623,11,73.0,1501.0,0.0,2
598624,11,81.81818181818181,188.0,0.0,0
598637,7,89.14285714285714,1084.0,0.0,1
598642,12,57.66666666666666,1711.0,0.0,0
598649,12,67.25,2490.0,0.0,0
598662,13,77.38461538461539,2119.0,0.0,0
598664,7,84.71428571428571,2275.0,0.0,1
598665,14,86.71428571428571,3756.0,0.0,0
598666,3,58.333333333333336,485.0,213.0,0
598667,9,89.77777777777777,789.0,0.0,0
598694,11,92.72727272727272,586.0,0.0,0
598706,12,85.25,13746.0,0.0,0
598709,11,67.0909090909091,1213.0,0.0,0
598713,21,80.19047619047619,4346.0,0.0,0
598717,9,67.22222222222223,170.0,0.0,0
598731,1,55.0,92.0,158.0,0
598750,7,82.28571428571429,1267.0,0.0,1
598751,6,80.0,600.0,0.0,0
598752,4,62.0,910.0,272.0,0
598757,3,63.66666666666666,622.0,128.0,0
598760,10,80.6,371.0,0.0,0
598761,12,90.66666666666669,6922.0,0.0,0
598762,3,70.0,220.0,0.0,0
598769,2,79.5,296.0,0.0,0
598788,7,70.57142857142857,395.0,0.0,1
598809,2,60.0,689.0,0.0,0
598819,1,94.0,543.0,0.0,0
598824,3,70.33333333333333,98.0,0.0,0
598835,12,88.58333333333333,5488.0,0.0,0
598837,5,53.4,766.0,0.0,2
598840,9,84.88888888888889,1731.0,0.0,0
598842,7,42.142857142857146,707.0,0.0,1
598860,16,90.625,9392.0,0.0,0
598865,6,59.0,332.0,0.0,0
598883,11,93.9090909090909,561.0,0.0,0
598887,10,70.4,1249.0,302.0,0
598907,10,78.7,1740.0,0.0,0
598914,10,83.0,300.0,0.0,0
598918,11,84.0909090909091,1004.0,0.0,0
598921,9,79.44444444444444,685.0,0.0,0
598923,2,56.5,9.0,0.0,0
598962,7,77.42857142857143,744.0,244.0,1
598963,13,79.0,4408.0,0.0,0
598966,12,75.83333333333333,3887.0,0.0,0
598969,11,81.18181818181819,1441.0,0.0,0
598973,4,96.0,2307.0,0.0,0
598983,21,64.52380952380952,3812.0,0.0,0
598986,11,73.54545454545455,305.0,0.0,0
598989,7,78.85714285714286,2460.0,0.0,1
599009,9,85.77777777777777,1194.0,0.0,0
599016,3,60.0,106.0,0.0,0
599037,11,80.45454545454545,2222.0,0.0,0
599048,12,66.58333333333333,1405.0,0.0,0
599049,7,65.85714285714286,2656.0,0.0,1
599056,4,75.25,545.0,0.0,0
599068,7,85.0,1281.0,0.0,1
599080,7,87.85714285714286,394.0,0.0,1
599083,7,86.71428571428571,2735.0,0.0,1
599084,1,100.0,654.0,116.0,0
599094,12,77.0,1189.0,0.0,0
599104,12,87.66666666666667,4961.0,0.0,0
599108,5,82.0,291.0,0.0,2
599109,16,86.0,4865.0,0.0,0
599132,10,78.9,312.0,0.0,0
599134,6,35.5,1505.0,0.0,0
599144,9,74.77777777777777,272.0,0.0,0
599146,7,66.0,2309.0,0.0,1
599161,8,77.875,2091.0,73.0,0
599168,1,92.0,393.0,0.0,0
599169,15,81.33333333333333,2493.0,0.0,0
599176,13,91.84615384615384,3874.0,0.0,0
599177,7,56.0,529.0,0.0,1
599199,12,79.33333333333333,9101.0,0.0,0
599202,11,93.45454545454544,2277.0,0.0,0
599206,1,48.0,180.0,0.0,0
599207,9,69.0,2447.0,0.0,0
599215,4,59.75,2370.0,0.0,0
599230,11,86.27272727272727,3015.0,0.0,0
599245,12,83.25,2717.0,0.0,0
599263,9,49.55555555555556,653.0,17.0,0
599267,1,59.0,197.0,0.0,0
599270,2,62.5,73.0,112.0,0
599275,8,69.25,854.0,0.0,0
599276,9,94.11111111111111,1919.0,0.0,0
599278,8,78.0,481.0,0.0,0
599282,7,67.71428571428571,1315.0,0.0,1
599284,2,60.0,918.0,0.0,0
599289,12,95.25,9034.0,0.0,0
599292,9,85.77777777777777,1372.0,0.0,0
599297,6,59.5,479.0,0.0,0
599306,9,77.0,1163.0,0.0,0
599314,7,77.28571428571429,690.0,0.0,1
599315,12,89.25,5398.0,0.0,0
599341,5,84.8,3846.0,110.0,2
599355,5,65.8,966.0,0.0,2
599370,9,78.88888888888889,3679.0,0.0,0
599385,7,87.14285714285714,559.0,0.0,1
599398,21,75.0952380952381,4570.0,0.0,0
599402,8,67.375,277.0,0.0,0
599410,9,92.77777777777776,696.0,0.0,0
599423,1,75.0,42.0,103.0,0
599425,7,71.85714285714286,2007.0,0.0,1
599429,3,74.66666666666667,584.0,26.0,0
599432,1,60.0,64.0,146.0,0
599434,2,72.5,245.0,0.0,0
599445,12,81.41666666666667,2993.0,0.0,0
599448,1,74.0,45.0,0.0,0
599452,13,72.53846153846153,1298.0,0.0,0
599467,7,69.28571428571429,479.0,0.0,1
599468,12,69.91666666666667,6081.0,0.0,0
599478,4,74.0,2221.0,0.0,0
599479,4,70.0,551.0,0.0,0
599491,9,73.0,2996.0,0.0,2
599495,11,81.0909090909091,1607.0,0.0,0
599529,9,77.44444444444444,178.0,0.0,0
599542,4,77.75,1352.0,0.0,0
599554,4,72.75,2152.0,0.0,0
599559,12,89.25,3668.0,0.0,0
599568,2,69.0,322.0,0.0,0
599570,3,46.333333333333336,235.0,0.0,0
599577,7,89.0,15931.0,0.0,1
599585,7,62.85714285714285,978.0,0.0,1
599587,12,77.91666666666667,2263.0,0.0,0
599588,1,86.0,639.0,0.0,0
599595,3,49.0,965.0,159.0,0
599615,1,34.0,135.0,132.0,0
599620,9,89.0,2476.0,0.0,0
599639,5,82.8,806.0,167.0,2
599640,1,70.0,198.0,0.0,0
599644,5,60.8,421.0,36.0,2
599649,2,73.0,256.0,65.0,2
599651,2,77.5,165.0,0.0,0
599663,16,80.875,3383.0,194.0,0
599683,12,91.41666666666669,4423.0,0.0,0
599709,4,77.0,679.0,0.0,0
599711,2,32.0,730.0,142.0,0
599718,12,89.25,2054.0,0.0,0
599725,7,74.0,2810.0,0.0,1
599737,5,77.4,1689.0,0.0,2
599739,11,72.81818181818181,376.0,0.0,0
599740,19,64.57894736842105,4658.0,0.0,0
599741,1,33.0,164.0,300.0,0
599742,2,85.0,123.0,178.0,0
599748,11,87.9090909090909,416.0,0.0,0
599768,4,80.75,2470.0,0.0,0
599769,4,74.75,401.0,0.0,0
599783,12,62.333333333333336,2384.0,0.0,0
599785,11,82.54545454545455,503.0,0.0,0
599787,11,79.72727272727273,1211.0,0.0,0
599789,6,68.16666666666667,847.0,0.0,0
599794,11,80.72727272727273,4851.0,0.0,0
599795,4,20.0,303.0,212.0,0
599802,1,79.0,756.0,0.0,0
599804,3,71.33333333333333,43.0,0.0,0
599805,3,64.0,2253.0,126.0,0
599812,4,77.0,560.0,0.0,0
599815,9,84.44444444444444,673.0,0.0,0
599816,12,81.75,3338.0,0.0,0
599836,11,71.81818181818181,826.0,0.0,0
599837,7,79.0,773.0,251.0,1
599840,11,72.72727272727273,356.0,0.0,0
599853,8,64.375,831.0,0.0,0
599854,6,58.0,1137.0,0.0,0
599857,21,78.57142857142857,4662.0,0.0,0
599865,2,71.0,409.0,0.0,0
599893,2,94.0,875.0,0.0,0
599895,11,89.81818181818181,1148.0,0.0,0
599902,4,86.75,858.0,226.0,0
599907,3,63.333333333333336,855.0,0.0,0
599908,11,79.27272727272727,1103.0,0.0,0
599937,5,60.0,1187.0,123.0,2
599942,3,50.333333333333336,1005.0,227.0,0
599947,7,74.14285714285714,466.0,0.0,1
599957,2,73.0,596.0,95.0,2
599958,13,80.6923076923077,10794.0,0.0,0
599960,3,90.66666666666669,56.0,133.0,0
599963,9,85.66666666666667,884.0,0.0,0
599990,11,81.81818181818181,395.0,0.0,0
599994,1,0.0,147.0,158.0,0
600033,7,90.71428571428572,4012.0,0.0,1
600035,9,78.11111111111111,614.0,0.0,0
600067,16,90.0625,4055.0,0.0,0
600071,16,73.25,4456.0,0.0,0
600073,9,86.55555555555556,2060.0,0.0,0
600081,8,72.25,607.0,0.0,0
600094,10,63.1,569.0,295.0,0
600097,9,66.44444444444444,529.0,0.0,0
600121,11,76.72727272727273,2579.0,0.0,0
600127,1,66.0,191.0,0.0,0
600130,2,55.0,131.0,368.0,0
600142,7,42.71428571428572,911.0,0.0,1
600175,14,82.07142857142857,5886.0,75.0,0
600181,3,55.0,603.0,350.0,0
600187,4,86.25,2591.0,0.0,0
600198,4,92.75,1006.0,0.0,0
600202,9,87.11111111111111,661.0,0.0,0
600224,12,81.58333333333333,3517.0,0.0,0
600242,7,63.85714285714285,2288.0,0.0,1
600243,11,88.72727272727273,1972.0,0.0,0
600266,1,68.0,609.0,0.0,0
600267,2,69.5,306.0,314.0,0
600277,9,68.22222222222223,315.0,0.0,0
600279,11,80.27272727272727,2025.0,0.0,0
600292,12,84.5,2621.0,0.0,0
600305,9,78.44444444444444,627.0,0.0,0
600315,6,62.0,174.0,0.0,0
600320,10,74.8,715.0,204.0,0
600335,13,70.53846153846153,3294.0,0.0,0
600350,5,84.0,2424.0,106.0,2
600365,7,52.57142857142857,414.0,0.0,1
600367,3,46.66666666666666,666.0,0.0,0
600370,11,77.54545454545455,608.0,0.0,0
600387,5,65.2,1197.0,0.0,2
600388,12,95.91666666666669,7943.0,0.0,0
600398,5,51.4,443.0,0.0,2
600404,1,100.0,134.0,0.0,0
600405,2,60.0,1088.0,0.0,0
600407,1,83.0,397.0,147.0,0
600415,5,79.4,1541.0,0.0,2
600428,5,65.0,850.0,198.0,2
600436,10,63.2,2716.0,240.0,0
600449,3,88.66666666666667,97.0,138.0,0
600461,9,70.22222222222223,445.0,0.0,0
600463,5,65.4,147.0,0.0,2
600470,4,79.75,268.0,0.0,0
600471,9,86.11111111111111,470.0,0.0,0
600478,7,87.85714285714286,1448.0,0.0,1
600490,10,93.8,493.0,0.0,0
600502,6,56.66666666666666,1198.0,0.0,0
600509,5,66.6,923.0,408.0,2
600514,9,82.66666666666667,576.0,0.0,0
600515,2,69.0,681.0,0.0,0
600535,5,55.8,2582.0,0.0,2
600542,12,79.25,2347.0,0.0,0
600547,6,81.0,5082.0,253.0,0
600554,1,65.0,186.0,90.0,0
600558,12,73.91666666666667,3230.0,0.0,0
600566,6,60.0,404.0,0.0,0
600579,2,69.5,43.0,284.0,0
600606,13,76.23076923076923,1158.0,0.0,0
600615,4,60.0,734.0,133.0,0
600623,4,95.0,1447.0,54.0,0
600632,5,96.4,4052.0,0.0,2
600635,6,66.5,2083.0,0.0,0
600645,9,71.88888888888889,941.0,0.0,0
600648,3,68.0,661.0,196.0,0
600658,1,100.0,89.0,0.0,0
600664,5,79.2,967.0,0.0,2
600670,7,64.42857142857143,1509.0,0.0,1
600671,7,89.71428571428571,1794.0,0.0,1
600676,12,91.16666666666669,5881.0,0.0,0
600680,7,68.85714285714286,737.0,0.0,1
600682,12,66.16666666666667,3123.0,0.0,0
600684,11,95.36363636363636,3803.0,0.0,0
600686,7,87.0,1486.0,0.0,1
600702,12,57.083333333333336,5204.0,0.0,0
600714,7,85.71428571428571,285.0,0.0,1
600733,9,98.55555555555556,882.0,0.0,0
600740,11,79.63636363636364,535.0,0.0,0
600746,2,86.0,1213.0,103.0,0
600749,1,70.0,29.0,0.0,0
600766,4,97.0,7815.0,0.0,0
600767,7,70.0,1361.0,0.0,1
600770,1,70.0,92.0,0.0,0
600771,11,79.0909090909091,543.0,0.0,0
600773,8,80.75,2486.0,256.0,0
600796,12,80.58333333333333,8535.0,0.0,0
600801,4,69.5,1103.0,0.0,0
600808,2,72.0,172.0,252.0,0
600814,12,68.58333333333333,4526.0,183.0,0
600816,1,77.0,387.0,123.0,0
600817,7,84.85714285714286,3038.0,0.0,1
600845,1,69.0,6.0,0.0,0
600856,11,78.0,1441.0,0.0,0
600860,12,85.08333333333333,7369.0,0.0,0
600869,4,78.75,684.0,50.0,0
600891,7,93.42857142857144,1916.0,0.0,1
600893,17,60.588235294117645,2714.0,249.0,0
600895,9,88.33333333333333,894.0,0.0,0
600898,1,83.0,505.0,130.0,0
600906,1,55.0,448.0,199.0,0
600908,8,77.5,676.0,0.0,0
600916,3,72.33333333333333,1445.0,0.0,0
600938,5,58.4,2758.0,147.0,2
600944,12,65.0,900.0,0.0,0
600945,13,80.46153846153847,4527.0,0.0,0
600947,1,74.0,155.0,0.0,0
600963,6,46.16666666666666,1048.0,295.0,0
600966,11,84.18181818181819,437.0,0.0,0
600967,1,59.0,25.0,0.0,0
600975,1,10.0,144.0,145.0,0
600987,13,68.46153846153847,1520.0,0.0,0
600991,12,71.33333333333333,2067.0,0.0,0
600999,3,77.0,197.0,0.0,0
601008,12,84.41666666666667,2138.0,0.0,0
601010,10,83.7,631.0,0.0,0
601021,13,68.38461538461539,3297.0,84.0,0
601040,10,81.3,2882.0,0.0,0
601042,12,61.0,1976.0,0.0,0
601043,6,81.16666666666667,2798.0,273.0,0
601048,6,56.16666666666666,559.0,0.0,0
601054,4,75.0,1511.0,111.0,0
601064,9,91.88888888888889,563.0,0.0,0
601074,2,82.5,533.0,99.0,0
601080,1,84.0,88.0,0.0,0
601082,15,63.8,2240.0,0.0,0
601088,4,66.5,335.0,0.0,0
601092,7,83.0,1399.0,0.0,1
601093,7,72.14285714285714,774.0,0.0,1
601099,12,84.91666666666667,4808.0,0.0,0
601104,12,70.0,2314.0,0.0,0
601105,12,86.08333333333333,5430.0,0.0,0
601123,9,90.55555555555556,1315.0,0.0,0
601125,6,79.66666666666667,307.0,0.0,0
601126,9,85.88888888888889,380.0,0.0,0
601132,9,90.33333333333331,882.0,0.0,0
601133,5,62.2,178.0,0.0,2
601155,1,74.0,403.0,111.0,0
601175,6,58.66666666666666,1748.0,224.0,0
601180,8,62.5,2906.0,231.0,0
601182,4,92.0,2210.0,0.0,0
601184,3,62.0,529.0,0.0,0
601199,8,77.5,1036.0,0.0,0
601204,5,54.0,447.0,197.0,2
601211,4,96.25,2696.0,0.0,0
601213,12,92.83333333333331,2955.0,0.0,0
601224,13,76.3076923076923,9077.0,0.0,0
601230,7,56.85714285714285,729.0,0.0,1
601234,16,77.1875,3270.0,0.0,0
601235,12,73.58333333333333,3703.0,0.0,0
601238,10,74.5,414.0,0.0,0
601243,11,83.81818181818181,1139.0,0.0,0
601247,5,71.6,1177.0,0.0,2
601251,11,94.27272727272728,1092.0,0.0,0
601263,7,84.42857142857143,1476.0,0.0,1
601269,9,85.88888888888889,739.0,0.0,0
601271,15,58.53333333333333,2834.0,150.0,0
601275,9,77.0,376.0,0.0,0
601276,2,91.5,41.0,0.0,0
601286,3,87.33333333333333,1410.0,165.0,0
601289,5,40.6,951.0,267.0,2
601293,7,60.42857142857143,3290.0,0.0,1
601310,1,27.0,85.0,0.0,0
601316,2,40.5,142.0,197.0,0
601319,9,81.11111111111111,233.0,0.0,0
601329,2,53.0,321.0,179.0,0
601345,7,58.85714285714285,980.0,0.0,1
601346,11,96.0909090909091,342.0,0.0,0
601356,11,85.36363636363636,1337.0,0.0,0
601360,9,90.0,791.0,0.0,0
601375,12,86.83333333333333,3512.0,0.0,0
601380,5,75.0,650.0,0.0,2
601386,4,92.75,1802.0,0.0,0
601388,21,80.0,1772.0,0.0,0
601389,12,90.41666666666669,4473.0,0.0,0
601390,12,73.08333333333333,2654.0,0.0,0
601399,12,65.5,3127.0,0.0,0
601407,1,14.0,167.0,201.0,0
601418,7,85.71428571428571,387.0,0.0,1
601430,12,78.5,3218.0,0.0,0
601431,3,65.0,588.0,0.0,0
601433,3,60.333333333333336,405.0,0.0,0
601439,12,80.41666666666667,1532.0,0.0,0
601455,11,74.63636363636364,334.0,0.0,0
601464,9,80.88888888888889,2228.0,0.0,0
601465,8,91.0,704.0,0.0,0
601467,7,55.85714285714285,969.0,0.0,1
601472,4,63.25,355.0,156.0,0
601488,7,51.57142857142857,771.0,41.0,1
601497,11,79.27272727272727,1364.0,0.0,0
601499,11,73.45454545454545,1578.0,0.0,0
601504,11,76.63636363636364,4612.0,0.0,0
601505,8,81.125,468.0,0.0,0
601511,2,80.0,123.0,0.0,0
601517,9,51.55555555555556,880.0,0.0,0
601534,7,73.57142857142857,202.0,0.0,1
601546,8,78.25,601.0,0.0,0
601550,5,75.4,1931.0,0.0,2
601551,8,72.875,280.0,0.0,0
601558,4,69.25,119.0,0.0,0
601560,12,57.41666666666666,2312.0,0.0,0
601566,13,73.07692307692308,1186.0,320.0,0
601567,8,51.5,966.0,0.0,0
601576,5,56.6,224.0,0.0,2
601579,6,77.5,1256.0,0.0,0
601583,12,87.91666666666667,3528.0,0.0,0
601605,9,91.55555555555556,745.0,0.0,0
601616,11,79.27272727272727,196.0,0.0,0
601635,10,82.7,756.0,0.0,0
601645,9,50.44444444444444,935.0,0.0,0
601652,2,83.5,502.0,157.0,0
601653,4,67.5,1203.0,59.0,0
601655,11,81.0909090909091,1305.0,0.0,0
601680,5,87.2,779.0,196.0,2
601681,12,89.41666666666667,3637.0,0.0,0
601706,10,91.0,1260.0,293.0,0
601735,16,81.5625,6782.0,183.0,0
601745,12,65.0,2967.0,0.0,0
601753,1,44.0,748.0,92.0,0
601757,5,87.2,5391.0,167.0,2
601761,2,90.0,1391.0,190.0,0
601788,12,84.25,2651.0,0.0,0
601803,2,85.0,316.0,0.0,0
601808,12,79.0,2439.0,0.0,0
601820,11,82.63636363636364,1364.0,0.0,0
601827,4,68.75,1155.0,229.0,0
601854,9,90.0,252.0,0.0,0
601857,7,67.85714285714286,5128.0,0.0,1
601862,11,76.63636363636364,252.0,0.0,0
601872,6,79.66666666666667,2005.0,0.0,0
601873,4,86.25,701.0,0.0,0
601874,5,71.0,849.0,0.0,2
601885,11,72.81818181818181,347.0,0.0,0
601887,11,82.63636363636364,321.0,0.0,0
601896,11,74.27272727272727,353.0,0.0,0
601930,2,76.5,53.0,134.0,0
601934,7,51.42857142857143,824.0,0.0,1
601939,9,88.22222222222223,1392.0,0.0,0
601949,9,46.888888888888886,1403.0,0.0,0
601951,6,78.66666666666667,974.0,0.0,0
601952,11,68.63636363636364,1789.0,0.0,0
601956,15,53.2,1885.0,395.0,0
601963,9,69.22222222222223,716.0,0.0,0
601983,13,82.38461538461539,2729.0,330.0,0
601997,3,89.33333333333333,83.0,233.0,0
602007,4,95.0,2904.0,0.0,0
602009,11,87.9090909090909,295.0,0.0,0
602011,11,46.90909090909091,278.0,55.0,0
602014,11,71.45454545454545,1255.0,0.0,0
602023,2,61.0,144.0,0.0,0
602029,7,69.0,4109.0,0.0,1
602030,7,38.142857142857146,1164.0,155.0,1
602032,1,60.0,62.0,0.0,0
602042,9,99.33333333333331,1236.0,0.0,0
602045,9,86.22222222222223,489.0,0.0,0
602053,4,67.0,1125.0,231.0,0
602061,7,68.57142857142857,354.0,0.0,1
602066,10,83.7,425.0,0.0,0
602072,9,87.77777777777777,337.0,0.0,0
602097,2,51.0,312.0,0.0,0
602099,12,68.58333333333333,1402.0,0.0,0
602107,5,71.4,811.0,0.0,2
602109,5,65.2,128.0,0.0,2
602111,1,80.0,542.0,0.0,0
602123,8,56.125,1392.0,0.0,0
602133,10,81.8,5264.0,0.0,0
602147,10,81.6,263.0,0.0,0
602150,2,98.0,518.0,209.0,0
602151,9,91.55555555555556,1224.0,0.0,0
602168,3,84.33333333333333,581.0,0.0,0
602175,1,54.0,84.0,0.0,0
602185,7,79.14285714285714,1081.0,0.0,1
602228,5,58.0,505.0,0.0,2
602233,4,92.5,2527.0,0.0,0
602245,11,82.72727272727273,9668.0,0.0,0
602268,4,87.75,1679.0,0.0,0
602269,9,74.55555555555556,954.0,0.0,0
602275,4,85.0,2586.0,0.0,0
602288,13,71.92307692307692,2887.0,0.0,0
602302,7,70.28571428571429,1419.0,0.0,1
602312,13,73.53846153846153,4938.0,132.0,0
602318,7,88.42857142857143,1187.0,0.0,1
602320,1,78.0,114.0,118.0,0
602324,5,76.6,154.0,0.0,2
602344,2,64.0,888.0,0.0,0
602356,7,67.42857142857143,799.0,0.0,1
602360,8,55.875,666.0,0.0,0
602365,5,65.0,631.0,0.0,2
602389,4,51.75,2059.0,0.0,0
602395,10,75.7,356.0,0.0,0
602398,4,84.75,1341.0,0.0,0
602401,9,73.88888888888889,766.0,0.0,0
602404,7,79.57142857142857,999.0,0.0,1
602424,4,73.25,1223.0,0.0,0
602448,3,57.5,0.0,0.0,0
602451,12,71.58333333333333,3155.0,0.0,0
602453,1,59.0,144.0,114.0,0
602454,7,48.71428571428572,423.0,0.0,1
602458,11,86.72727272727273,779.0,0.0,0
602468,10,81.9,1225.0,0.0,0
602469,12,84.41666666666667,4487.0,0.0,0
602470,9,93.22222222222224,702.0,0.0,0
602471,5,71.0,1997.0,0.0,2
602483,4,86.5,139.0,0.0,0
602496,11,80.27272727272727,286.0,0.0,0
602502,8,74.25,524.0,160.0,0
602511,12,88.83333333333333,8781.0,0.0,0
602516,12,81.75,3266.0,0.0,0
602528,7,80.14285714285714,900.0,0.0,1
602531,1,82.0,191.0,0.0,0
602533,16,88.5,1312.0,0.0,0
602570,5,37.8,277.0,0.0,2
602571,2,75.0,778.0,241.0,0
602573,8,83.125,721.0,0.0,0
602577,12,84.91666666666667,7045.0,0.0,0
602594,12,76.0,4364.0,0.0,0
602595,7,73.57142857142857,1309.0,0.0,1
602598,1,45.0,3.0,0.0,0
602600,1,54.0,663.0,0.0,0
602604,9,92.22222222222224,594.0,0.0,0
602607,1,40.0,2.0,0.0,0
602634,1,71.0,81.0,29.0,0
602652,1,69.0,38.0,82.0,0
602655,8,90.125,609.0,65.0,0
602663,4,86.25,1896.0,0.0,0
602666,5,58.2,174.0,62.0,2
602669,12,89.33333333333333,5081.0,0.0,0
602672,4,81.25,500.0,52.0,0
602681,12,88.75,2025.0,0.0,0
602683,9,96.66666666666669,3987.0,0.0,0
602696,5,85.8,1338.0,0.0,2
602703,7,70.14285714285714,2170.0,281.0,1
602707,4,89.5,2247.0,0.0,0
602711,8,94.5,859.0,0.0,0
602713,12,87.91666666666667,4532.0,0.0,0
602718,13,60.15384615384615,1985.0,0.0,0
602719,12,61.333333333333336,1628.0,0.0,0
602721,4,95.0,2329.0,0.0,0
602725,2,70.0,227.0,0.0,0
602729,7,52.85714285714285,1211.0,0.0,1
602734,3,67.33333333333333,241.0,0.0,0
602739,4,64.25,370.0,242.0,0
602767,6,70.0,531.0,0.0,0
602768,2,55.0,326.0,0.0,0
602777,12,84.75,2412.0,0.0,0
602779,5,71.2,1304.0,0.0,2
602780,9,84.66666666666667,383.0,0.0,0
602783,7,78.71428571428571,3819.0,0.0,1
602792,3,85.0,1203.0,176.0,0
602803,5,70.8,505.0,64.0,2
602811,11,68.54545454545455,2643.0,0.0,0
602815,7,75.42857142857143,162.0,0.0,1
602816,1,64.0,1497.0,0.0,0
